Length,Width,Area,Angel,X-Centre,Y-Centre,Area_total
42.3606,15.9447,530.4784,132.0707,1849.5294,921.9119,
262.5683,105.3913,21733.874,81.9082,2179.758,1089.8626,
44.0404,10.205,352.9825,130.8947,1367.0436,926.3564,
50.2562,16.2226,640.3249,8.6451,2083.0407,917.2538,
50.5321,38.3774,1523.116,8.7001,403.0198,932.7402,
100.1387,18.3952,1446.7593,137.8368,614.7661,950.4008,
98.0016,25.0009,1924.3238,47.3023,708.7409,964.6413,
41.8955,21.862,719.3609,136.077,791.3905,934.9373,
28.233,11.9013,263.8996,98.3734,182.4598,937.7688,
91.1506,32.0258,2292.7115,133.0718,2694.5586,961.0542,
50.2906,17.7886,702.616,101.3586,2865.9473,958.7543,
34.0117,28.0453,749.1668,19.1929,2497.855,952.4843,
24.3328,13.4233,256.5319,0.9581,1462.286,948.6631,
46.7531,11.7379,431.0137,109.2252,1071.5841,975.486,
31.9583,10.4339,261.8902,31.7545,2280.6306,964.0101,
83.5425,16.3279,1071.3386,109.1995,963.2268,994.8317,
32.203,21.358,540.1904,92.2078,2348.575,970.2229,
70.7482,44.2147,2456.8116,70.8043,763.5127,990.0156,
80.3884,22.8245,1441.066,123.2266,1440.3098,1005.0402,
38.0553,16.0342,479.239,82.7961,1522.5798,993.5835,
171.9487,14.2268,1921.3097,18.7699,2376.9265,1009.2666,
167.8764,13.7033,1806.7746,166.2468,99.3617,1008.6858,
57.0005,19.2105,860.018,31.9811,1556.6983,1000.0611,
29.2088,16.8029,385.4676,78.2851,1660.0513,997.2923,
28.5015,12.5222,280.3096,119.637,1066.6771,998.9708,
31.5904,22.771,564.9729,118.2376,1883.8756,1010.6247,
85.6575,19.5388,1314.4746,154.2812,1978.316,1017.4586,
33.0539,18.5119,480.5786,134.8476,2458.6558,1015.5978,
149.9217,16.9713,1998.3362,65.6376,2490.0949,1071.9679,
84.5104,30.8791,2049.5756,162.4128,2725.8694,1032.0726,
65.1663,19.9114,1019.0945,89.4585,36.4251,1041.9821,
64.9664,25.0265,1276.966,26.1934,1338.51,1050.3793,
144.1005,15.55,1759.8889,105.8547,260.4468,1089.4825,
27.4531,11.9287,257.2016,59.2597,905.883,1043.9506,
77.4961,18.0915,1101.1445,154.8543,1887.5843,1052.1129,
78.6062,40.4131,2494.9899,173.9034,2054.6573,1062.579,
99.8569,27.3461,2144.6866,170.8983,134.901,1066.2637,
118.9289,75.4364,7046.2534,8.3313,925.1953,1102.8238,
73.9749,23.5121,1366.0488,3.4879,2283.6446,1065.423,
54.802,13.3208,573.3453,62.1257,2468.3322,1077.2705,
97.1326,19.882,1516.7529,163.1567,524.5465,1073.5087,
82.7754,10.6581,692.9039,122.7638,743.4439,1099.255,
59.612,10.5578,494.3094,42.0245,2380.8553,1079.8388,
38.215,10.377,311.4551,144.1606,1195.437,1077.2806,
73.0457,47.0504,2699.2777,46.5422,822.769,1101.7422,
108.9482,59.0089,5049.2568,130.9133,339.5207,1145.1323,
113.9581,33.0735,2960.1632,164.0655,1588.0791,1095.5369,
51.0987,13.8523,555.9306,105.337,2997.7434,1096.5818,
95.9293,15.8553,1194.5811,179.5436,640.5384,1085.1837,
35.684,24.2097,678.5033,57.6477,1138.8098,1094.6832,
207.0332,54.6123,8880.1547,48.3569,1155.2775,1226.3784,
33.8726,13.0039,345.9496,176.5203,213.6814,1090.7285,
